Date,F,M,S,V
2013-07-17,0.18365350374677578,-0.11465752613277942,0.06783299573281966,1.2463043569206027
2013-07-18,0.19726240708696346,0.6617423170243798,1.179194018074663,1.0144127665271052
2013-07-19,0.20631505972369596,0.615787256599657,1.4038805212675203,0.9455077233935584
2013-07-22,0.23523613604675078,1.313373996409467,2.248024372456968,0.8533494966911629
2013-07-23,0.2176436094218018,1.1785099758174995,1.9325350525762057,0.8135169825300979
2013-07-24,0.18159417474712292,0.9476270255407395,1.6045497706665648,0.8796557001887315
2013-07-25,0.21083425582625895,0.661663950941786,1.252787622476072,0.9122147274732908
2013-07-26,0.1691486237233249,0.5110444254477805,1.0969413698335835,1.0037240456301488
2013-07-29,0.25237743012081304,0.45274050928287274,1.0671442150681454,1.0016265368090806
2013-07-30,0.18799672061314113,0.41349226854645493,0.9911596798444688,1.0121759703502058
2013-07-31,0.20576739596108878,0.21132776130620456,0.821697934210573,1.0437840327416992
2013-08-01,0.30450485206772604,0.47162577130033684,1.1498827596062948,0.8832222190585975
2013-08-02,0.013158873117152945,0.30705584591812995,0.9821603234890536,1.0780392189530512
2013-08-05,0.08348753054311649,0.2057565616994757,0.886475616717267,0.9960517019398087
2013-08-06,0.09389027697349671,0.19023294803803933,1.0318619196643606,1.01774915320605
2013-08-07,0.10169073186585689,0.0002566975057577759,0.8474797162502966,1.071219519371216
2013-08-08,0.14797678214431564,0.0856318409969691,0.823139705336837,1.0556873107084306
2013-08-09,0.03520149000723657,0.26811781034171966,0.9231447020512425,1.0189225245579936
2013-08-12,0.04941121847803159,0.20038009833307685,0.8275158991764242,0.9784394625944419
2013-08-13,0.01950379024070739,0.409040076072349,1.0057635083468484,0.7904970462847206
2013-08-14,0.027005991361132926,0.25288498870264764,0.6954040220444417,0.859831755252719
2013-08-15,0.03545147309319034,0.12650588943364033,0.512515956864335,0.8973451846142042
2013-08-16,0.05907228377514424,-0.0817296580397877,0.2786561976770382,0.8326611935603903
2013-08-19,0.1326768132560209,-0.3542452306415731,0.03485367545373597,0.9621367422980911
2013-08-20,-0.013394964836022424,-0.7570878850530913,-0.4031890502697385,1.1467907349500663
2013-08-21,-0.04355351276709074,-0.9164227182572234,-0.5994150485639554,1.175648790992206
2013-08-22,0.1806164887235763,-0.8079188549079819,-0.382519495126415,1.134073401786516
2013-08-23,0.24755720573783352,-0.5554509831421679,-0.22698730686638308,1.1075975492462844
2013-08-26,0.30336989661042135,-0.49375318021751313,-0.19711413495278401,1.1091100596886698
2013-08-27,0.36595910173404067,-0.8779240936016458,-0.5195319179355791,1.2485211727026742
2013-08-28,0.4068652878710704,-0.8574610558842266,-0.4285650665144097,1.2252746191557637
2013-08-29,0.43608501384063875,-0.7342055152341694,-0.5144652321182228,1.284148523122874
2013-08-30,0.600559405363165,3.0,-0.7249326225345146,-1.1390776119461
2013-08-31,,,0.4186683780054113,2.0044230225121553
2013-09-02,0.7636367390138168,-0.5167060351402655,-0.4889782240492251,1.259877591547059
2013-09-03,0.7069989377495723,-0.6701436389787487,-0.4556307709180987,1.2092035836512607
2013-09-04,0.7367710778151383,-0.5481941602733459,-0.329804380096229,1.199963730926962
2013-09-05,0.724456899074649,-0.28729529099326423,-0.14626810574050578,1.1901107355940115
2013-09-06,0.7646563747305472,-0.1903381720007981,-0.22061406110082354,1.1753099424963487
2013-09-09,0.786005391166782,-0.023197869233805513,-0.20245749707143726,1.122696351254999
2013-09-10,0.9591318898940338,0.18709471385328807,-0.012526845022930937,1.052117984729767
2013-09-11,1.1075177655323267,0.00950843314291584,-0.2072592960694471,0.9959598166145343
2013-09-12,1.4403728665953943,0.15153914314378236,0.008736267083084701,0.8798947893364266
2013-09-13,1.3928249125070968,0.2131091441827945,0.09064040358561525,0.8317884316807598
2013-09-16,1.3941919810701329,0.3868519892225394,0.21802176613395696,0.7098930654982364
2013-09-17,1.2702423192351258,0.5833629718858293,0.3506440363761607,0.7095709758005335
2013-09-18,1.2294892372370818,0.6096588925747887,0.56718860823533,0.7936998072804127
2013-09-19,1.230764138911865,1.2653927172249229,1.213638534066695,0.3672822980140744
2013-09-20,1.2412121778655987,1.1174043087886025,1.162797997510645,0.37224957914596896
2013-09-23,1.2976171525803522,0.9918263334714202,0.9834595613036994,0.3999645402837746
2013-09-24,1.3230891961605824,0.7813536399636729,0.8805338584753014,0.4734980630987423
2013-09-25,1.32242785075409,0.7961564654059119,1.0579286387901077,0.5273561079225195
2013-09-26,1.2522664334617084,0.7501170318269573,1.0405998304771777,0.5319073620805131
2013-09-27,1.2334646958202766,0.7374221535995367,0.9199970114229239,0.6467663321372641
2013-09-30,1.2695097055110443,-3.0,0.6750506134022449,0.7172059634211382
2013-10-01,1.092697793564569,0.7061527490794633,0.8982842643103769,0.6683381304762255
2013-10-02,1.0177307798267508,0.6921342482807306,0.7323005315362632,0.6449498032709831
2013-10-03,0.9800332194207271,0.7347090113326805,0.6043547179909161,0.6233645244019772
2013-10-04,1.0321446045097826,0.763854571862575,0.7095873823889959,0.5254924273027346
2013-10-07,1.0824066747709855,0.756674375997084,0.5664897215238103,0.48743787613750084
2013-10-08,1.0057207586246117,0.835549597915649,0.5251719214149803,0.4103028149310249
2013-10-09,1.0059460338768693,0.7395868479189905,0.4664518014687471,0.4057998411746701
2013-10-10,0.9327063452556631,0.9823121942618026,0.8644296727364428,0.26528500453596204
2013-10-11,0.7921529345934555,1.0003026142989992,0.8025333993434592,0.23233769782281619
2013-10-14,0.6271464848017451,0.937623280964708,0.7663067272531251,0.21739369516192136
2013-10-15,0.6640827289358049,1.0511537917383966,0.4726363303836877,0.17473742732288378
2013-10-16,0.6995616128127955,1.1167744967494606,0.8665983711149731,0.12839385676147735
2013-10-17,0.6493214240910828,1.2836282533244014,1.1472814581226805,0.09403759981361451
2013-10-18,0.5674548723178201,1.0913665433733006,0.8237300215003226,-0.0752807480216425
2013-10-21,0.5045622169919078,1.0901407517694754,0.8822759840341764,-0.08206866510351046
2013-10-22,0.4488686533675255,1.1161286971144349,0.8588965657184694,-0.08931189286006504
2013-10-23,0.45170628526734047,1.0568774620441517,1.0348519192228016,-0.15282395745531224
2013-10-24,0.5254090615317014,1.0683763300034812,1.1165083832068134,-0.14866367576634676
2013-10-25,0.5105914228197409,0.9231449880074378,0.995538292419724,-0.1381007208563643
2013-10-28,0.5278463789336726,1.1778918886233536,1.1193728188602183,-0.13930817308478796
2013-10-29,0.5416576584235845,1.301079573571116,1.249137396656886,-0.12755142609073475
2013-10-30,0.3194467163196267,1.2693401479299165,1.0969691296425383,-0.12986727459528263
2013-10-31,0.24585171953003035,1.2017647909875973,1.0746085316946423,-0.28301219404337713
2013-11-01,0.34500151556905495,1.1985479385530926,1.098613209338609,-0.21544014078957727
2013-11-04,0.21599590819528797,1.025608215333592,0.8054749758040298,-0.10991424947532343
2013-11-05,0.1987110415949943,0.8586051410231289,0.7308803269749854,-0.02265348325850249
2013-11-06,0.2137503325913493,0.6582049385792591,0.5391226987542238,0.08317096562871464
2013-11-07,0.15429228681190668,0.5334434844342759,0.3539265979628149,0.10832621768155419
2013-11-08,0.35837183608968376,0.3094384885690946,0.31602604675632434,0.17227571222626398
2013-11-11,0.24267930853598216,0.2689994380800724,0.34405768296230077,0.15371896256580714
2013-11-12,0.044498285542370127,0.044269941256192644,-0.04346669267926482,0.40496988698745545
2013-11-13,0.008955577806245611,-0.16167032233294576,-0.26027216494323435,0.46367542607349455
2013-11-14,0.1381462105370668,0.01955865358448265,-0.28699754575460124,0.41318059867724327
2013-11-15,0.0955451192531208,0.3326457810731371,-0.0667656579134465,0.3003285914913143
2013-11-18,0.13302402763836552,0.4194175592379826,-0.3085530005579626,0.2132613210566567
2013-11-19,0.082926420950568,0.42292940929612116,-0.2906180405845966,0.1841422710723177
2013-11-20,0.09544750359976559,0.37545991495584485,-0.2071209382168723,0.21452433314235753
2013-11-21,0.17513706364100434,0.07945821320774431,-0.35064745854283424,0.271002918517852
2013-11-22,0.18415981375836485,0.16033082476845198,-0.3140782125377583,0.22743668204119663
2013-11-25,0.18473462606440838,0.22784559224511622,-0.23241940653745233,0.2036856096185584
2013-11-26,0.17516832260913787,0.10089374760054623,-0.3179837445114851,0.2608594152366428
2013-11-27,-0.07624947730969907,0.1317689171903914,-0.24611526322778438,0.21703834745273626
2013-11-28,-0.10512288048454214,0.15081923687177567,-0.24502578662370303,0.21739463259179065
2013-11-29,-0.03260038076601684,0.13225413004019246,-0.35113563264714903,0.21444353184877057
2013-11-30,,-0.4174299574405551,-0.3924540425862618,0.21210854017240804
2013-12-02,-0.08363931673096053,0.2177233807457749,-0.13267230421981704,0.16644910944316602
2013-12-03,0.0833184893547232,0.01900371765303994,-0.2489191341871936,0.27188845744727946
2013-12-04,0.07067022765963529,0.065333559048865,-0.04058486540950592,0.287558738390746
2013-12-05,0.020502136555246502,0.1003914008826373,0.057839670123181294,0.18777292377468238
2013-12-06,0.0474785135956778,0.07190110093847883,0.17591970492013229,0.12066674572346733
2013-12-09,-0.014696314926574312,0.20436578286200627,0.24709489486784134,0.04346892667869853
2013-12-10,0.018847365191860994,0.4598537272050232,0.6120303112719961,0.0015412532505913298
2013-12-11,0.07772585633784634,0.48072134299424807,0.6922544924232621,-0.03149277727391478
2013-12-12,0.02416169063564721,0.3294769099373544,0.7200631055148687,-0.07305829258169784
2013-12-13,0.050340492822852204,0.2735556093311308,0.5565560356663759,-0.1367301457445776
2013-12-16,0.046831711528611354,0.2270582589956583,0.43503247642992127,-0.17654969086727143
2013-12-17,0.012908161729766263,0.0779997544428905,0.18413344163519121,-0.08595223567379562
2013-12-18,0.23538101870024933,0.2147753922305635,0.5048432318276871,-0.10332375436346335
2013-12-19,0.2634946559340414,0.34962045829149924,0.7456323857358425,-0.20139279958391246
2013-12-20,0.32435056872970225,0.21932932859359686,0.7729317835301375,-0.2528519326443724
2013-12-23,0.3720449362251127,0.3508315940059421,0.9297984157471805,-0.3764029492238965
2013-12-24,0.3942361965241983,0.5951868782213686,1.2497203498039111,-0.43858008729944153
2013-12-25,0.055748509479235736,3.0,1.1401667734785375,-1.7581233882424003
2013-12-26,0.7019283256325167,0.4569601056641846,1.139520887126542,-0.39641466061899594
2013-12-27,0.7654078726851077,0.520145924425052,1.1125191355285502,-0.39336836272917813
2013-12-30,0.9318353012462071,0.5983045550994253,0.9947542847612768,-0.37135586786744296
2013-12-31,0.9605862075646958,0.4409396214629707,0.8292852937920554,-0.2976179943131604
2014-01-01,0.7865573686845883,3.0,0.9602018635743289,-1.7084449357708005
2014-01-02,1.062204804258479,0.11412919200550713,0.7613628919581522,-0.22537432563337761
2014-01-03,1.2317054815219717,-0.021439090414104668,0.7521911493287635,-0.252898688764312
2014-01-06,1.3092258921833233,-0.09229010814538906,0.7181673498612624,-0.29353699366214014
2014-01-07,1.295682281917489,-0.1506805321599727,0.7248777324846958,-0.3213299882715825
2014-01-08,1.3490025165201642,-0.11970356074938808,0.7700509895547965,-0.3647035642935559
2014-01-09,1.4171505109200562,-0.3390441438049199,0.5706762930762652,-0.3113328983979458
2014-01-10,1.1150039226441357,-0.47570446315106446,0.25566063897397784,-0.12789555822143486
2014-01-13,1.1545234876562636,-0.39115928443767545,0.1414183821659412,-0.15863497689644995
2014-01-14,1.2212131013507972,-0.34954445516717925,0.38385124651204156,-0.3096100048083563
2014-01-15,1.2007901733376332,-0.20660059211694012,0.6235417164762563,-0.4375456173168314
2014-01-16,1.1310276735222524,-0.316801089677816,0.49554960871121406,-0.44200064959833346
2014-01-17,1.2560934978488363,-0.4617633020486998,0.35283574303322474,-0.42886708297884774
2014-01-20,1.274870728649759,-0.5279609832931011,0.30026042091621774,-0.4525758814280346
2014-01-21,1.0891389274165082,-0.5364726611806525,0.15484242702940898,-0.5014096627480938
2014-01-22,1.1146384673142402,-0.4822806484763736,0.05605800112185586,-0.5317644314293524
2014-01-23,1.249140007087108,-3.0,-0.44192284945774707,-0.20387255138381963
2014-01-24,1.2897117658557953,-1.11154414394489,-1.33061030396773,0.16347580081047774
2014-01-27,1.250622896763028,-1.2701776320334528,-1.3394924940930468,0.2808471226106967
2014-01-28,1.257799020635956,-1.200928772878677,-1.1106351352059527,0.2761932623393901
2014-01-29,1.378515057988087,-1.2445040003719037,-1.4976171574833275,0.46338369426419346
2014-01-30,1.3792542261646736,-3.0,-1.564906417473194,0.5468678889774191
2014-01-31,1.3871268708154272,-1.2999895613680557,-1.9792944278284177,0.8938890387535546
2014-02-03,1.3248964635100187,-1.5279102322416,-2.442695328228985,1.0722398083519098
2014-02-04,1.1852653158802764,-1.536997501682107,-2.0185453810509784,0.9841105710587216
2014-02-05,1.1783187529090797,-1.3772658060174763,-1.8220043956810241,0.7040981275955026
2014-02-06,1.1660914587106945,-1.1025298775026748,-1.3546350824643083,0.4943213817863612
2014-02-07,1.1179217034474982,-0.9966544409477066,-1.0643906169441155,0.46220683746726
2014-02-10,1.198228491705138,-0.7139407518194794,-0.63460678610091,0.3080852178063646
2014-02-11,1.2309891794217735,-0.5637027305213284,-0.41923406302302785,0.21618084125728013
2014-02-12,1.277450515012643,-0.5483350422885312,-0.4437503369438656,0.11823323437561284
2014-02-13,1.1720628664469677,-0.7369211864261027,-0.75500661967706,0.26386223298386324
2014-02-14,1.1710526347164998,-0.5924147991798082,-0.505925273569825,0.15450003378399305
2014-02-17,1.108065443770865,-0.5376444530355011,-0.5027130399075586,0.12440853729904593
2014-02-18,1.186176294034968,-0.5159818311441331,-0.4330755885205248,0.04497421629262351
2014-02-19,1.1052914630614998,-0.5026689395036457,-0.5882934373171467,0.05176603013263386
2014-02-20,0.8273003049530424,-0.6036522657869442,-0.5633012286020932,-0.008398753165022678
2014-02-21,0.32523087689870783,-0.36556523328906454,-0.16172470623228596,-0.07690821296028952
2014-02-24,0.35232218355023137,-0.08493662437891215,0.5163298829478515,-0.2567570586617124
2014-02-25,0.21043117788661436,-0.14899125433236127,0.6162110334462683,-0.34644440377448965
2014-02-26,0.12767383421736803,-0.20078780321157236,0.44613525003239113,-0.28318923803248575
2014-02-27,3.0,0.04655565306711514,0.7193265565113977,-0.32459291951276553
2014-02-28,3.0,0.30831301362172503,1.059961678934746,-0.591816617307954
2014-03-03,3.0,0.002370810975830183,0.5059959220435699,-0.026316186525479204
2014-03-04,2.9233235456177864,0.3643041706740262,1.280578365335968,-0.3283514670669663
2014-03-05,2.7897327261566907,0.4326404914889417,1.283453903938425,-0.4641578766514379
2014-03-06,2.683696389814655,0.4181706098687248,1.088675947947511,-0.6010925820866023
2014-03-07,2.6616374891900834,0.2899015040708603,0.7922427428300406,-0.556959504099716
2014-03-10,2.141749977636677,0.06399156871768878,0.47961624561148075,-0.31426055819431353
2014-03-11,2.1564978740838927,0.026094642325369333,0.21643670294972064,-0.3050450067786751
2014-03-12,2.1221325531908266,-0.42762849452879204,-0.40404902733818515,0.014379226932380052
2014-03-13,1.8906383237842805,-0.6431657803156482,-0.978889247776528,0.20320398512191154
2014-03-14,1.6721441320138368,-0.8077153299500223,-1.2287038767391871,0.47273258874161206
2014-03-17,1.6227708516648063,-0.6945694616069794,-0.9463287546226439,0.20997324878750812
2014-03-18,1.6777148312126096,-0.47937066707422743,-0.5740350789531505,0.010458313324498328
2014-03-19,1.6498860197104004,-0.19820920860203012,-0.125208500002106,-0.4287053296296744
2014-03-20,1.6781596855384844,-0.37944938546252643,-0.26721901893742445,-0.28524503806286633
2014-03-21,1.6532999505352772,-0.44092356323937065,-0.5199268384322843,-0.3223932337049839
2014-03-24,1.6083048342496435,-0.2549689363058518,-0.5259312742401115,-0.4557932995209362
2014-03-25,1.5139642309339798,-0.25166246126815345,-0.5664064703788926,-0.4407411626275596
2014-03-26,1.4953348194013687,-0.09999794519044425,-0.4502420653361698,-0.6811971443236623
2014-03-27,1.4683454985425453,0.09825161811932905,-0.05027710948525574,-0.9096521354478203
2014-03-28,-0.4073110442738104,0.3211774546971406,0.28654008185444996,-1.0407130070302146
2014-03-31,-0.45120437527261037,0.2185133354749489,0.12956324914581194,-0.8880184650241006
2014-04-01,-0.36183284650520225,0.8854296802352822,1.4179756079281804,-1.1459042254701461
2014-04-02,-0.38775628048648725,0.9025466793932483,1.1393142627515151,-1.24858847879862
2014-04-03,-0.331434770910656,0.743730107788323,0.8359353994193334,-1.1459827635383233
2014-04-04,-0.30333695208191463,0.7217755629155175,0.5029255810390324,-1.1656244644338427
2014-04-07,-0.27906706280564547,0.6540126774135788,0.16880941834815744,-1.069379868707194
2014-04-08,-0.2381268776074105,0.836365521398102,0.6665758773240837,-1.2441672267035717
2014-04-09,-0.19932759637236772,0.8108116167568878,0.7217604826842053,-1.144425577210939
2014-04-10,-0.4409100486087408,1.0543132164417242,0.9212110879366349,-1.126068957747555
2014-04-11,-0.7836927513160385,0.9972547915381333,1.0029482119512216,-1.0773560172110235
2014-04-14,-0.796664961776303,1.0066420104224914,1.3006678382040269,-1.0022481663095157
2014-04-15,-0.8010238638458264,0.7120602569671555,0.9125699232125011,-0.9388445265493318
2014-04-16,-0.8222703155075868,0.6208515564763286,0.7894648049206873,-0.9436869535623934
2014-04-17,-0.8359510714221549,0.4624990363523056,0.5482814217049137,-1.057899660598071
2014-04-18,-0.4664049662580785,3.0,0.7056903135134406,-2.1962080597773572
2014-04-21,-0.8578024027400658,0.5335605383359091,0.9269980683273517,-1.0793725778085688
2014-04-22,-0.8824004728211775,0.5798157990246516,1.085150709090075,-1.1997213376107312
2014-04-23,-0.9284783150201511,0.479207875188681,0.8488281543713048,-1.0697381785122964
2014-04-24,-0.9181126989354835,0.4455682820399054,0.6183884107229167,-1.0515484257086107
2014-04-25,-0.8805337258153821,0.026426865367959056,-0.12456142219576623,-0.7740110692860234
2014-04-28,-0.9075425262217748,-0.15423644365925557,-0.44494110048120994,-0.667602455979773
2014-04-29,-0.9166651813891799,0.11302090247018665,-0.30339233388352005,-0.8412019660718726
2014-04-30,-0.9670269488690714,-0.174512797211811,-0.9333749641783937,-0.6661226756110946
2014-05-01,-0.9083332707079393,-0.26986881428530357,-1.1271921289365066,-0.7072427038256107
2014-05-02,-0.9554075122493845,-0.06180950803060273,-0.8577774292497456,-0.8163559756040122
2014-05-05,-1.0283646784517022,-0.02634163367718814,-0.7263883599500726,-0.8314230996898905
2014-05-06,-1.0188785043329749,0.1014948849756421,-0.4989475495360267,-0.9398927781440851
2014-05-07,-0.9840446886223315,0.1310765238918839,-0.33923262103606105,-1.0746741585732917
2014-05-08,-0.9140354467199908,0.3536111299211255,-0.001884699616172798,-1.2077064239523363
2014-05-09,-0.8888855526806951,0.3641076515830787,0.22566693559424017,-1.2668708082305373
2014-05-12,-0.8247804729891492,0.6374515611701701,0.5299737860932024,-1.301166367791182
2014-05-13,-0.9359068938333407,0.8147754639747234,0.8222629088188302,-1.527165216535264
2014-05-14,-0.9237199041444164,0.7620049166381452,0.7528261685176982,-1.3585339932984848
2014-05-15,-0.8334236371439829,0.6960014730359927,0.6900619350972238,-1.4258015548167278
2014-05-16,-0.8327995871177138,0.6073959147156985,0.3632170380810118,-1.335659989007947
2014-05-19,-0.8038842386128673,-3.0,0.42064342112947034,-1.351161350163941
2014-05-20,-0.7529466471807084,0.6202767801241639,0.2966882946426606,-1.3500512111036571
2014-05-21,-0.6760836111600893,0.6338418291857972,0.35683106665753694,-1.4232183626237402
2014-05-22,-0.5552121069254825,0.7905053449282836,0.5756364440617434,-1.4379951611044666
2014-05-23,-0.5666527915574108,0.9380630843283817,0.8251341419975545,-1.507144263498648
2014-05-26,-0.44255838957803006,1.0483824465705425,1.2276328073000127,-1.484199517534228
2014-05-27,-0.5670536685394018,1.0114594544661777,1.3688400062783976,-1.5385797871797977
2014-05-28,-0.515693472130093,1.0211082893763628,1.2138325361824795,-1.5919044152047162
2014-05-29,-0.49061754858321677,1.4273901453055426,1.840618543466132,-1.7485956462375034
2014-05-30,-0.5188238411700479,1.3109564195319416,1.9321162309734272,-1.7425035943897096
2014-05-31,,0.7793374697556383,1.667169355737691,-1.6368375419559613
2014-06-02,-0.5954323108654486,1.353594532559055,1.8371950936353267,-1.744243198689792
2014-06-03,-0.6059351748637777,1.2704485812634119,1.7130829308544047,-1.6782806110163455
2014-06-04,-0.5474265932696228,1.1176394658922313,1.4397635815011327,-1.6421443272945087
2014-06-05,-0.45537020248059185,1.0917065204581968,1.1861224496940272,-1.6115670848130679
2014-06-06,-0.30921473637287183,1.428547465666206,1.599901092580874,-1.7036029210919679
2014-06-09,-0.25974953279580004,1.7718278473646178,1.6885408900896928,-1.6766648676416862
2014-06-10,-0.20000535649495493,1.8479142868015148,1.5665078923681797,-1.5864068194861665
2014-06-11,-0.10947906995070474,1.941987953486799,1.5291516339676332,-1.5567204378815265
2014-06-12,-0.022706682295476985,1.766843870902312,1.1368060986872437,-1.5796638796476048
2014-06-13,-0.017113259819708893,1.5430631198934566,1.1624582357095394,-1.5240161453506573
2014-06-16,-0.0324189935379343,1.2865537346993492,0.8293479417395329,-1.482062405974615
2014-06-17,-0.15004825211787387,1.2270256693200998,0.991354539239134,-1.3810135441337015
2014-06-18,-0.15366677752136787,1.1323404356267501,0.9707382125148107,-1.4751758250034885
2014-06-19,-0.12116077808718528,1.2504231748109935,1.066774894417318,-1.4205389875764187
2014-06-20,-0.10751241005030453,1.2268721748960256,0.9216847831161612,-1.4250998314953531
2014-06-23,0.08214304067922205,1.1569660160927808,0.9521958375513537,-1.389201964463616
