Date,F,M,S,V
2013-07-16,0.3580101970528726,-1.0109282565543654,-0.6005179645472712,1.0321375044765908
2013-07-17,0.35360111455956467,-0.1965547361934714,-0.558241268892658,0.8751083006344572
2013-07-18,0.3492388492523919,-0.0016116235433098016,-1.2484075452263108,0.9056998847208524
2013-07-19,0.34492214180573094,0.6372772427105999,-1.3639315487892985,0.826211366548595
2013-07-22,0.34064977949528075,0.8166927269432499,-1.8603288056011313,0.8910679682212983
2013-07-23,0.336420594013243,0.9814626498812052,-1.8046843462004383,0.9002061499711033
2013-07-24,0.332233459407547,0.10477261561880605,-1.5131523268310842,1.0675047080509246
2013-07-25,0.328087290136871,0.03231174020340001,-1.233551620692593,0.9564644699493583
2013-07-26,0.3239810392338615,0.24875138625533244,-1.0210582597410658,0.9145726410601343
2013-07-29,0.31991369656948754,0.15230499039155462,-1.0347187358225793,0.901356946159618
2013-07-30,0.3158842872120334,0.1146171562301919,-1.0013869346117117,0.8775912327668154
2013-07-31,-1.4272716686577442,0.20988321865216197,-0.856286893689534,0.8302858932071698
2013-08-01,-1.398276780682316,-0.033003137497961514,-1.0544076487799643,0.8145949025462966
2013-08-02,-1.3706434973125636,0.6349283535051178,-0.9783378947700745,0.6177992630251935
2013-08-05,-1.3442642881123366,1.0145733620851967,-0.7903863164857047,0.6550792952259452
2013-08-06,-1.3190432292070815,0.5234501639647842,-0.7458746343077267,0.6672780863171606
2013-08-07,-1.2948944376048686,0.7714783401767916,-0.4869329498130653,0.68167278802837
2013-08-08,0.17761875631326202,0.6658769403194454,-0.4268974595091491,0.7002007776292298
2013-08-09,0.17510046287158806,0.3385782726696771,-0.18075739709095912,0.6895424039319906
2013-08-12,0.1725985819573174,0.3619744362715106,-0.11808832996085987,0.7166836996078052
2013-08-13,0.17011278308980857,-0.4180283677292656,-0.24276950067425176,0.8449646773866265
2013-08-14,0.16764274504652177,-0.3387440550742206,-0.09675850593559578,0.8437584713310408
2013-08-15,0.16518815553480393,-0.9511131579532968,0.3191172604005052,0.9433137203105311
2013-08-16,0.1627487108777942,-0.9363839735082362,0.3958734192005427,0.8930136640343124
2013-08-19,0.16032411571370003,-1.1750789304899683,0.5385334561514953,0.917253316211622
2013-08-20,0.1579140827078131,-0.8152542072795593,0.732606732204408,0.8828326263399862
2013-08-21,0.15551833227659922,-1.1801811362390295,0.8774545835851643,0.9960957752252904
2013-08-22,0.15313659232328083,-1.011979529696736,0.523186623567883,1.140126990465295
2013-08-23,0.15076859798437117,-0.8848384146527845,0.2497984136431834,1.0788491307788406
2013-08-26,0.1484140913865978,-0.783381320815447,0.28531019536741997,1.0137653840255103
2013-08-27,0.1460728214137313,-0.4426233289769143,0.727259039042851,0.984877807225121
2013-08-28,0.14374454348285115,-1.0058143104151616,0.6396221656963098,1.1601819699542688
2013-08-29,0.14142901932959234,-0.9914661105640559,0.5661546911538007,1.162624476390844
2013-08-30,0.1391260168019555,-0.7276680316216628,0.7490220700591567,1.1541233653467289
2013-08-31,-1.4369812880557267,-1.3594349097281277,0.1030595441727735,1.139442079315011
2013-09-02,-1.410841112907761,-1.0947433311951937,0.5676282114087843,1.1251873507132644
2013-09-03,-1.3858142981123889,-1.35233726988224,0.3216688291735139,1.1290329771542884
2013-09-04,-1.3618209500520546,-1.98391249815715,0.06444598684330909,1.2356561694326644
2013-09-05,-1.338789029785924,-2.3608024625363044,-0.1553487903564949,1.2585279440292245
2013-09-06,-1.3166533854689744,-1.697888835928755,-0.03875201650103274,1.1612463493416685
2013-09-09,-0.21183908169043678,-1.3281964893471943,-0.011368621692879777,1.136343287169324
2013-09-10,-0.21151800622631037,-1.4669261021220743,-0.27062553549328644,1.144435892760099
2013-09-11,-0.21120509542063357,-1.0596112606531072,-0.19557319113258265,1.0631285856463928
2013-09-12,-0.21090023198678695,-0.8145673035824356,-0.095546489139772,1.0571624717220347
2013-09-13,-0.21060330115798656,-0.6940485552877911,-0.24182578031030458,1.0340434483210108
2013-09-16,-0.21031419061773554,0.19853541241551356,-0.24527250946874896,0.859289327964116
2013-09-17,-0.21003279043264964,0.4103710026708107,-0.13222135761023818,0.7629122354790354
2013-09-18,-0.20975899298756218,1.588752719132888,-0.30881030016888805,0.45624048268143846
2013-09-19,-0.20949269292279035,1.5975807819436314,-0.6577011176258194,0.5228172077847074
2013-09-20,-0.20923378707348467,1.590703234467189,-0.5057648201522459,0.5148946966304436
2013-09-23,-0.2089821744110236,1.4126019758303021,-0.21212222360448066,0.535237840602217
2013-09-24,-0.20873775598629243,1.4036746094310741,-0.13883285251282418,0.5614072189874438
2013-09-25,-0.20850043487485254,1.6360224221260076,-0.1931048906764416,0.6338515697023182
2013-09-26,-0.20827011612385976,1.5940524140672228,-0.09293766767285035,0.641261165554005
2013-09-27,-0.20804670670074232,1.7072030391164346,0.30850109023228356,0.5919256014699321
2013-09-30,-1.3722810980315296,1.8572166020551593,0.6852218136922658,0.5016862910192263
2013-10-01,-1.3497969477252199,1.6376078660818547,0.3368556436995003,0.5461968647178951
2013-10-02,-1.3281497495714087,2.1166604065097205,0.7255165747539422,0.4279436038791141
2013-10-03,-1.307286585156618,2.6058238140033065,0.9519902726106939,0.39588919658607974
2013-10-04,-1.2871591410031447,2.657471041244128,0.7792243333223299,0.522574656436881
2013-10-07,-1.2677232047194582,1.9763238802058647,1.126815183367551,0.6285029632361194
2013-10-08,-0.08515231434146767,1.367447566514624,1.1846050422047631,0.9236899738458699
2013-10-09,-0.08564551687738439,1.8121432360452803,1.1531437340995727,0.7129588445074831
2013-10-10,-0.0861397784451654,1.5447250026564727,0.3861608344813453,0.5659949689172896
2013-10-11,-0.08663508990720706,1.4695634494206562,0.31804751397305997,0.5907794008343186
2013-10-14,-0.08713144228802953,1.3213317081024156,0.3559965410312543,0.5866538153569746
2013-10-15,-0.0876288267711849,0.8658265320787923,0.8185504505826094,0.6273960169882538
2013-10-16,-0.08812723469622478,0.9765871731580562,0.006180393317980315,0.46208304553600815
2013-10-17,-0.08862665755578412,0.78020401473023,-0.451928581574255,0.33301090879803197
2013-10-18,-0.08912708699267669,0.8920179863112467,-0.31440169302540705,0.34119192449686553
2013-10-21,-0.089628514797137,0.8619530318681325,-0.4794502691189705,0.34082135974872574
2013-10-22,-0.09013093290405703,1.1782075688704465,-0.5150859127365441,0.07206899288742236
2013-10-23,-0.09063433339035289,0.960988672326697,-0.6133004479214837,0.3386737265846601
2013-10-24,-0.09113870847235644,1.0257811538096673,-0.8635723067033392,0.2862894623347527
2013-10-25,-0.09164405050329535,1.1041468080360304,-0.8016720442826115,0.1889688108189111
2013-10-28,-0.09215035197080174,0.9722241597990741,-0.8484382787842398,0.25270439839116415
2013-10-29,-0.09265760549453837,0.888527616948035,-0.9888210847436036,0.3921570031276274
2013-10-30,-0.09316580382379992,0.8413528951000908,-0.8597776217169871,0.35473085557416767
2013-10-31,-1.3684625874849938,0.7743492778170843,-1.0004664356849169,0.28400110799292433
2013-11-01,-1.344924266170843,0.5181409135165227,-1.1223407586629521,0.39548502122623663
2013-11-04,-1.322245691553164,0.80462268868071,-1.0024978069465886,0.24733927595540617
2013-11-05,-1.3003733185066428,0.7930030275565613,-0.9027348974827497,0.21326553311390553
2013-11-06,-1.2792582016377065,1.2975345485021283,-0.9300840351420437,-0.07385944733497009
2013-11-07,-1.2588554978765014,1.2252281764499064,-0.6885602674078068,-0.24238876589908068
2013-11-08,0.7868422252820156,0.750686225683362,-0.6246346029477019,0.26321888701434315
2013-11-11,0.7785947090010936,0.7992994729541055,-0.7119332193283368,0.2628031612819159
2013-11-12,0.7843137152332158,0.6541129009772386,-0.6743304371477341,0.4277016674383856
2013-11-13,0.7900858127196653,1.0853711140235451,-0.4001242471866556,0.04533426998416008
2013-11-14,0.7959111054273824,1.0717439627401284,-0.47422775324928595,-0.17858659571411412
2013-11-15,0.8017896976818558,0.7774758179918019,-0.528423270224754,-0.1643157715400903
2013-11-18,0.8077216942446043,0.9978538614199871,-0.24706833210675982,-0.40709086697872465
2013-11-19,0.813707200403282,0.909202593582429,-0.16256768431166488,-0.22239276203164396
2013-11-20,0.8197463220751386,0.6692151601543154,-0.28661321070938633,-0.4426544944830924
2013-11-21,0.8258391659243419,0.8076859305071044,-0.34992854497245973,-0.5264367225186449
2013-11-22,0.8319858394939351,0.7050722359681194,-0.3721306333104675,-0.3588124338933455
2013-11-25,0.8381864513531407,0.7330626757213089,-0.3941780516092312,-0.326110333945547
2013-11-26,0.8444411112606923,0.7537863493579934,-0.43831682691095836,-0.07989404847787378
2013-11-27,0.8507499303449814,0.7880397065427639,-0.5052937002252966,-0.18955155571689486
2013-11-28,0.8571130213019051,0.8032792474522079,-0.44710788273491225,-0.187055951553838
2013-11-29,0.8635304986111241,0.8273953636098387,-0.1386961736866257,-0.20050709390163976
2013-11-30,-1.3040810646695147,1.1773283364957385,0.10503947072133565,-0.19786756297910177
2013-12-02,-1.2785073578872488,0.7140039971993828,-0.05709642989793737,-0.14111982748388782
2013-12-03,-1.2536642075377193,0.8332016848329151,0.09108388216684245,-0.13940799378335156
2013-12-04,-1.229502582110425,0.5664561901485647,-0.014289685984447026,-0.0011077005526163107
2013-12-05,-1.205977327138106,0.27098027418140763,0.010160777276335615,0.23358329874090766
2013-12-06,-1.183046754536764,0.48301000913553604,-0.4489824942915914,0.3291942755174367
2013-12-09,0.3166353346249414,0.5872905833463619,-0.5619513281952856,0.24218624801630653
2013-12-10,0.32596503496701035,0.8506678720049187,-0.27386434420418454,0.24116415048621978
2013-12-11,0.3353732899012985,0.460359476423314,-0.2629612151796145,0.3975844481226794
2013-12-12,0.3448608817543562,0.0894266842933301,-0.2065409205341551,0.5873754554098702
2013-12-13,0.35442857683331924,0.014290954619178661,-0.0437974088996104,0.6091199855813022
2013-12-16,0.36407712452703506,-0.28994161227197984,0.015258224867115148,0.6649008426001294
2013-12-17,0.37380725638304296,0.0018395287370187733,0.34224407064963075,0.5244779520401142
2013-12-18,0.3836196851613115,-0.2727525826536637,-0.14958009975779005,0.6719670050166833
2013-12-19,0.3935151038657209,-0.7519840430597932,-0.36199272169791796,0.9008351565349445
2013-12-20,0.40349418475445264,-0.8123156051300175,-0.46559901764242606,1.1486064666352462
2013-12-23,0.41355757833066303,-0.948746317504531,-0.6533338913576153,1.123584653321276
2013-12-24,0.4237059123148923,-1.0218885164828677,-0.8850308610490695,1.1671554664145234
2013-12-25,0.4339397906008208,-1.0932378318254046,-0.7867552141939391,1.1549568130335748
2013-12-26,0.44425979219632095,-1.1720523607728435,-0.8104868364881094,1.1822073855756885
2013-12-27,0.45466647015172484,-1.0039203814513378,-0.7432759363130059,1.0590136427629464
2013-12-30,0.46516035047761406,-0.8389838993806127,-0.5824180893898725,1.0335175992909444
2013-12-31,-1.2107270733018283,-0.8406709479888184,-0.21247542603581848,0.9683197814852753
2014-01-01,-1.1891194920061083,-0.8161764393852978,-0.2999400660044061,0.9610016354951353
2014-01-02,-1.1680207075071232,-0.6743542966185195,-0.09154991689968309,0.9430468038304108
2014-01-03,-1.147399667541175,-0.6950792468984951,-0.16499720151444863,1.082592693259117
2014-01-06,-1.1272274205123396,-0.5364025658580339,-0.1793889516014272,0.9925592543304566
2014-01-07,-1.1091032768693707,-0.4876331127019925,-0.3814150108041695,0.9139144236248888
2014-01-08,0.1691479057772401,-1.0100092143225925,-0.6661569862907517,1.1391600231492123
2014-01-09,0.1781820494206342,-0.8816879664796595,-0.49971883493469915,1.09749377535289
2014-01-10,0.18728078338389662,0.09238201653668057,-0.44819079380233734,0.8372975218294512
2014-01-13,0.1964449354252936,0.27353473718883303,-0.14885996559902187,0.7540016072696585
2014-01-14,0.20567531944124892,-0.042257323120242066,-0.44100787246029066,0.8613948004358003
2014-01-15,0.21497273470855743,-0.327952872192167,-0.7831135412126838,0.9966526640017883
2014-01-16,0.22433796509582518,-0.0243564001436208,-0.6530344786055834,0.9673670218789452
2014-01-17,0.23377177824418155,0.3962179599428755,-0.44412015396994814,0.8830158124124955
2014-01-20,0.24327492471745707,0.4867409785015947,-0.34290684910440156,0.87519945046785
2014-01-21,0.25284813712189713,0.5489528803297438,-0.17277362339962477,0.9073038689370025
2014-01-22,0.26249212919574105,0.3109522274771425,-0.17697085020983264,1.0724529700578413
2014-01-23,0.27220759486902246,0.912976896487588,0.37400110657042396,0.753509447380533
2014-01-24,0.2819952072940559,1.2759393485508537,1.913374848852388,0.5945467123478393
2014-01-27,0.2918556178471181,1.0004047601003032,1.7405063291139273,0.5829742659559346
2014-01-28,0.30178945510204097,0.9740922967024576,1.2766923243308743,0.5629454286592324
2014-01-29,0.3117973237764627,1.0835064908625862,1.7380241652398798,0.660187896920464
2014-01-30,0.321879803651706,1.0715034511517043,1.6004411591690009,0.570801583311589
2014-01-31,-1.046068274300214,1.2955463463470582,2.092898371504982,0.4324278475636538
2014-02-03,-1.0248621117618413,1.840260564270279,2.9300095234164476,-0.010051000304225875
2014-02-04,-1.0040772968919067,1.507140397835264,2.4790917875770844,0.2326349562582523
2014-02-05,-0.9836896973621538,1.475931398916037,2.5915114967875748,0.20758195890806774
2014-02-06,-0.9636766987621609,1.6576090868219935,1.917446011801201,0.22836430710637518
2014-02-07,-0.9441026268295672,1.9057150672733734,1.435079560791882,0.021598905111214706
2014-02-10,1.8655582135395254,1.190700721417775,1.105095470156037,0.09629570697421827
2014-02-11,1.8408967886884953,0.6745116287189755,0.6620189004007195,0.4002202523716925
2014-02-12,1.81743887869847,0.7368878999866194,0.5583713569783654,0.4329849186899016
2014-02-13,1.7951019092511291,1.2069760625900545,0.8325108813329443,0.1307581034735637
2014-02-14,1.7738112588512247,1.1098086924479198,0.5670121390429976,0.22307013770504336
2014-02-17,1.7534993030764767,1.0112159516898487,0.5639058502723407,0.2218903682837652
2014-02-18,1.7341045956522236,1.1965499545424498,0.5661829183509118,-0.15682936934660885
2014-02-19,1.7155711637892233,1.0041525109656655,0.7888271523841007,0.19284054839038087
2014-02-20,1.6978478994096797,1.1460202912349966,0.6630747885334944,0.24138028185319904
2014-02-21,1.68088803121387,0.7561429020688177,0.28859301730542153,0.2421190815138927
2014-02-24,1.6646486652005081,0.49305944248365696,-0.4199982121259026,0.2552323869040988
2014-02-25,1.64909038339356,0.6962324408296278,-0.5936746056052765,0.21627291482005137
2014-02-26,1.6341768922585311,0.6573701780386154,-0.41385379725643406,0.36042530750917784
2014-02-27,1.6198747136978018,0.8407662155510844,-0.7120119928938758,0.2773261567568906
2014-02-28,-0.8745090405537133,0.7373515919115252,-0.6842685056545683,0.2594528570104694
2014-03-03,-0.8543370512548619,0.8837890047395884,-0.3355176227016986,-0.06572284669371857
2014-03-04,-0.8345098805834016,0.073419154884965,-1.1863679900220627,0.4801560255500439
2014-03-05,-0.8150087412916556,0.27417554068617206,-1.331893507085344,0.45041964854532546
2014-03-06,-0.7958159370043735,0.12113229175685368,-1.1566658774097125,0.4889864619824575
2014-03-07,-0.7769147766436064,-0.2245608769354362,-0.9284428834698354,0.8104606498411533
2014-03-10,2.550112544880927,-0.3028058339916868,-0.7808909717408116,0.718631013947478
2014-03-11,2.4689255533163776,-0.21569156602856204,-0.524663690384496,0.7855145366641785
2014-03-12,2.3944518930846255,0.1991542473237302,-0.20236099233706362,0.7297178654775129
2014-03-13,2.325800966652992,0.6877656029674967,0.5449547876286849,0.5747737338764252
2014-03-14,2.2622396358960426,0.30237217752980694,0.8319968932792935,0.6651057733652189
2014-03-17,2.2031581214338782,0.0796334115391576,0.2861998781470582,0.7555638879779721
2014-03-18,2.14804451737113,0.33104978009349917,-0.05450713766598903,0.6487298729964317
2014-03-19,2.0964654613829787,-0.7984471967848973,-0.2573314770828136,1.4395297900216355
2014-03-20,2.0480512766403627,-0.616052097041814,-0.0494503062584591,1.3643573970109582
2014-03-21,2.0024844119874166,-0.5584813817342222,0.059953264140006964,1.3775933707955041
2014-03-24,1.9594903484334407,-0.6941887018091727,0.11223001309598067,1.4356535381503808
2014-03-25,1.918830373147627,-0.5328258867469529,-0.03659777072530751,1.4598741819188985
2014-03-26,1.8802957838909902,-0.6245306221390212,0.26754798986602335,1.4435454923752362
2014-03-27,1.843703200766183,-0.5925917495949903,0.25925463254765474,1.4810340534638327
2014-03-28,1.8088907435711858,-0.7292533655208355,0.11448063527700168,1.4828983045310602
2014-03-31,-0.8939653955371277,-0.4418653084904778,0.18460624247120327,1.3337553115079568
2014-04-01,-0.8827824604137001,-0.7977947626813039,-0.3200026599729848,1.3435482268138683
2014-04-02,-0.8717935428665397,-0.7822571466544216,-0.2865921617308113,1.3949904742871686
2014-04-03,-0.860991978169096,-0.7837329353351856,-0.2503286578459763,1.3915257426613707
2014-04-04,-0.8503714131668095,-0.05834363399111039,0.023091993624341892,1.1743375431262573
2014-04-07,-0.8399257876634394,0.557647606072244,0.505241050229788,1.187315500800003
2014-04-08,1.2201239048809867,0.5334680227814047,0.27465959726458317,1.0573460907729602
2014-04-09,1.2089667403517308,0.7908959331328379,0.05088830905197244,0.6982045681337863
2014-04-10,1.1939060859939052,0.9110726820176699,0.4832575119675157,0.5545570490991111
2014-04-11,1.179202725161734,0.6581842986091728,0.7558238410362099,0.6846057577018996
2014-04-14,1.1648411139491366,0.5266583845173121,0.19126563127860574,0.7258658190021278
2014-04-15,1.150806638239253,0.6597325290362214,0.23891831943855196,0.8082377953364156
2014-04-16,1.137085543134644,0.4119408889248909,-0.07807411815729148,0.7907609293326493
2014-04-17,1.1236648688341142,0.7364792847379861,-0.003816937327372281,0.7773333397334431
2014-04-18,1.1105323922710708,0.7410296151517926,-0.1751638128930928,0.770401712052641
2014-04-21,1.0976765739109067,0.8829963573440945,-0.13075942886935218,0.6823221127295579
2014-04-22,1.0850865091765969,0.7546392471686973,-0.17856898678152644,0.7955299250109451
2014-04-23,1.072751884033734,0.3324138105716698,0.019470319203780593,0.9615013685326759
2014-04-24,1.0606629343201746,0.5190837159521033,-0.10792383382847111,0.9569679652586406
2014-04-25,1.0488104084525118,0.6407577452964406,0.11718333654038632,0.9562599528058273
2014-04-28,1.0371855331826942,0.6393999502927741,0.20184026463139842,0.9370322214013521
2014-04-29,1.025779982114035,0.2527783723680412,-0.08012447575469821,0.9779087790762283
2014-04-30,-1.0723953487175768,0.7985656839829336,0.16928534416239316,0.7786150319082865
2014-05-01,-1.0616568935322674,1.118705309842055,0.5269117784088426,0.7590377543243763
2014-05-02,-1.0511278138873845,0.9325418983233846,0.43668400132562835,0.8897686088203881
2014-05-05,-1.0408008212064657,0.45585676592805247,0.42442983740412715,0.9045363465144343
2014-05-06,-1.0306689798912743,0.29504168432386546,0.33583154867366616,0.9590359237162606
2014-05-07,-1.020725685548727,0.5560717340825774,0.266952068140219,0.7466419140068037
2014-05-08,-0.27671527312832245,0.4097642104909522,0.2745911840150027,0.5205615653199557
2014-05-09,-0.27452843572758073,0.2989203591772559,-0.010355800342606995,0.48768088904510404
2014-05-12,-0.27354647271755267,0.13952954910255408,-0.5301607283545997,0.6518563440943637
2014-05-13,-0.27257140596802476,0.4937244190104555,-0.325414126177377,0.47236050430348203
2014-05-14,-0.2716031842791188,0.8086852895500778,-0.15918996803127833,0.271891333217969
2014-05-15,-0.2706417571158587,1.1037309507283186,0.379750748201932,0.03827806393722595
2014-05-16,-0.2696870745972765,1.26873284027417,0.33466087647919374,0.13683068848164504
2014-05-19,-0.2687390874856733,1.4541463493213667,0.2903627847709086,-0.05790818327129022
2014-05-20,-0.2677977471761904,1.5941840749528617,0.5145325683180696,-0.1718143035477627
2014-05-21,-0.26686300568652516,1.538812276669233,0.3032848069154386,-0.16465915934367703
2014-05-22,-0.2659348156468616,1.8020043620543063,0.25820778325018584,-0.11129468680442975
2014-05-23,-0.2650131302900495,1.7400437277590803,0.15238353127747364,-0.13932605608005277
2014-05-26,-0.26409790344192907,1.5824117678790093,0.03536379696880965,-0.1397033026463146
2014-05-27,-0.2631890895118655,1.5656899088454486,0.039485377138685974,-0.030105967318637412
2014-05-28,-0.2622866434834929,1.6095753081967308,0.3282595956903807,0.2314702393957155
2014-05-29,-0.26139052090560855,1.0798787699308354,0.016821839497665327,0.3366762986120366
2014-05-30,-0.26050067788326936,1.0709026036756897,-0.31117626543594124,0.40396109043991896
2014-05-31,-1.0793553365576591,1.5240865359947042,-0.5496813209677698,0.40030986637976784
2014-06-02,-1.069480808084952,0.8177624399222935,-0.7763305529161405,0.6217159117167665
2014-06-03,-1.0597937194134452,0.6349391959712541,-0.6860713127677379,0.7777250119406544
2014-06-04,-1.050287863343608,0.5165184657321402,-0.7009560070992125,0.6918792384334976
2014-06-05,-1.0409573199322815,0.5481835049072815,-0.8478149169776953,0.49035075009458073
2014-06-06,-1.031796439559915,0.24028596022456777,-1.3086300859488065,0.7827258907855535
2014-06-09,-0.810167030886998,0.09859136632163519,-1.131535290277997,0.8944252314962665
2014-06-10,-0.8062300986978678,-0.3422840654099006,-1.3227343627305674,1.0295439144384377
2014-06-11,-0.8023469348365992,-0.36749455755498756,-1.254540585818261,0.9634064146471669
2014-06-12,-0.7985165463643239,-0.4286423263128664,-1.010377160258344,0.935240698268501
2014-06-13,-0.7947379679798465,-0.6164656551644873,-1.1853925481844343,1.1238829099257748
2014-06-16,-0.7910102610355743,-0.8077461191939542,-1.1602757714158212,1.2292601473172333
2014-06-17,-0.7873325125960601,-1.1195131943783485,-1.5084351577480393,1.212663377446613
2014-06-18,-0.7837038345369968,-0.6205523711033194,-1.7975794104762057,0.9905490899360228
