Date,F,M,S,V
2013-07-15,-0.9552441120113917,1.041621223445224,-0.86977036979256,-1.0630013089044597
2013-07-16,-0.8459411698057575,0.48546184184288654,-0.2171964986900639,-0.8940050252009064
2013-07-17,-0.9041298365004122,0.5524036094384853,-0.5951745662316067,-0.8495007145547171
2013-07-18,-0.8820341626881826,0.7999800632720767,-1.4201637336700617,-1.028974133908224
2013-07-19,-0.7987479651547877,0.589978094115076,-1.2510368304934307,-0.9692081570522776
2013-07-22,-0.7873172316938886,0.8079594074753758,-0.9847655500636595,-0.9729841293304196
2013-07-23,-0.7925054906052308,0.2251304006672578,-0.5063925480833963,-1.0269940226558028
2013-07-24,-0.7640440338193498,-0.3296090981666317,-0.554776786012987,-0.9435698096486576
2013-07-25,-0.7081384940325666,-0.3628887169102975,-0.778104450430097,-0.9146519479958386
2013-07-26,-0.6862659999479843,-0.427210552866141,-0.7618234214336833,-0.8376285757605663
2013-07-29,-0.6742892600826786,-0.6799871750755937,-0.9660441433886419,-0.8030634355651597
2013-07-30,-0.6910553177620178,-0.9254480258194788,-1.001678125606776,-0.7509923066068203
2013-07-31,0.5125463810561548,-0.9670623210439881,-0.6338376328412079,-0.7226053872402775
2013-08-01,0.6396319725772234,-0.18467632659833347,-0.518984678686633,-0.9246686656272372
2013-08-02,0.2708820650458518,-0.2796593249467974,-1.2570121260375728,-0.8353324891470005
2013-08-05,0.33809117517999177,-0.6619176861369389,-1.2517465896701223,-0.7594904704369705
2013-08-06,0.6110651735980941,-1.14349013812753,0.6005236974733713,-0.2567728134908688
2013-08-07,0.5948457049863213,-1.38675385255231,-0.38437907272353444,-0.18321822478033326
2013-08-08,0.6075862788263707,-1.0188715422222534,-0.6355607841284534,-0.23654129964209494
2013-08-09,0.7062744113765301,-1.2956220937238063,-0.6256290284762025,-0.18647795412346432
2013-08-12,0.7065432697638836,-1.3471685363641603,-0.954073376659228,-0.1373383191893985
2013-08-13,0.7318306885041618,-1.1781226732775447,-1.333713417243877,-0.24468447576394595
2013-08-14,0.7092394749716371,-1.7234563648612373,-0.9964177454261574,-0.1831736211046955
2013-08-15,0.6511842216435656,-2.3709496274684216,0.7374575367380314,-0.13262788431601563
2013-08-16,0.24129443873282425,-2.4169657826314768,-0.07392480977495566,-0.12234553158820967
2013-08-19,0.24368227449760693,-2.3793871656406895,-0.30256324789762634,0.018362603390028397
2013-08-20,0.2378840470709609,-2.0203523484386445,0.4976015604112894,-0.011868114603756351
2013-08-21,0.27854774619819506,-2.2284371732558887,0.7543986661501016,0.07735192355041787
2013-08-22,0.28437707335700774,-1.716615160224757,1.1793753300926757,-0.10669241969743211
2013-08-23,0.2275817646933136,-1.5075545971350452,-0.728473238574433,-0.0866630378807974
2013-08-26,0.14899557981756167,-2.049286588218276,0.08382907014235373,0.11355007262830982
2013-08-27,0.17296768439624086,-2.6969119049427572,0.884882147122814,0.4123090732125616
2013-08-28,0.15854850661405656,-2.1944817837685857,0.11525880155409914,0.3037008994146544
2013-08-29,0.21715214307950356,-2.2002016192240053,1.2963038716148096,0.27148313232768856
2013-08-30,0.08867152818240001,-2.1040164713045786,1.608993135146037,0.2790690370193855
2013-08-31,1.4447726853706906,,1.5729934955872815,-0.7603457615110716
2013-09-02,0.1701554226524698,-2.128569814597194,1.5392691729877783,0.29997347919144635
2013-09-03,0.3461936165486537,-2.0622623700376748,0.03571280352701311,0.15793546621050522
2013-09-04,0.3369816744675862,-1.7667134342952258,0.012374824973709269,0.03383800348784274
2013-09-05,0.5789937822324727,-1.631564824432774,0.32795875218842035,-0.13401246205888356
2013-09-06,0.574276558578003,-1.493911959219583,-0.03425759797718387,-0.04493638427927658
2013-09-09,0.5384315194305396,-0.9983643969522041,-0.44390102117218255,-0.15627211672433683
2013-09-10,0.49623663766934384,-0.8709247881527994,-0.3474187828210298,-0.3599927453155917
2013-09-11,0.4824833131243835,-0.6314679985353477,-0.5792238536420122,-0.3701525856732552
2013-09-12,0.5124481373490364,-0.8584459928984782,-0.4168381625979344,-0.26384668074437895
2013-09-13,0.44137675595147347,-0.8432986719551601,-0.615313680966005,-0.3064068338613871
2013-09-16,0.36625872746039784,-0.5771072070491283,-0.2447350679748257,-0.4510490730087129
2013-09-17,0.287046547569606,-0.1455132434718677,-0.5643125614362273,-0.43509717788716884
2013-09-18,0.25239351319041725,0.10935416988571359,-0.5967631752313486,-0.2439548405221053
2013-09-19,0.31484446290358137,-0.018737008429682858,-0.6950077544581404,-0.18129263903871684
2013-09-20,0.31397756388232423,-0.6387018942945812,-0.21865041808650157,0.016444218046589843
2013-09-23,0.40287613153289786,-1.0896179865625204,-0.13827951800624266,0.24805447529327393
2013-09-24,0.399236647421581,-1.360416555721968,-0.574944610724826,0.2987404005375434
2013-09-25,0.40873524962027324,-1.3946232974076274,-0.18539688400358606,0.3062472798178485
2013-09-26,0.41849745364204416,-1.2233447089452194,-0.17521391266441294,0.3085697200634876
2013-09-27,0.3332625399493219,-1.3454921557472128,0.5014641025930078,0.4487849171677573
2013-09-30,0.09080377434468236,-1.6425967185229302,1.6715736348094847,0.5237381793033123
2013-10-01,0.18583143254942355,-1.2059077165387369,0.019300780326419086,0.4836964871394221
2013-10-02,0.1515576831990372,-1.4325445864054231,0.29235815065178017,0.5010863065827211
2013-10-03,0.05953474352717954,-1.9366319396366023,1.4705737976007032,0.5965935280419001
2013-10-04,0.055944342916810705,-1.7631299553946265,0.24987075209084963,0.46110963008787104
2013-10-07,0.045379707861166824,-2.0428661318483883,1.542724196511687,0.5616870403721861
2013-10-08,0.03206100950805512,-2.18376424564763,2.5016096030158734,0.651778677223955
2013-10-09,0.11321038544129652,-1.9823365060688611,2.9828034258448533,0.49547200111859224
2013-10-10,-0.011713528597955486,-0.9801113219410947,0.800958657698201,0.10239459324658656
2013-10-11,-0.011835499790091202,-0.7401031895687674,0.16901345484535196,-0.03142189998993373
2013-10-14,-0.06480740345579454,-0.7242514182892097,0.05356304679943972,-0.09400874753158552
2013-10-15,-0.10829237591324986,-1.0363516381071738,1.676070744335981,-0.0181631063277344
2013-10-16,-0.18258919299602408,-0.6058754917124719,-0.331314387107321,-0.2633036975121494
2013-10-17,-0.21309278091608352,-0.3757358871649159,-0.8777468773187176,-0.2420103965104928
2013-10-18,-0.24900594911650276,-0.30745547934631257,-1.5560451806784885,-0.2722963250926867
2013-10-21,-0.3073536474785859,-0.45717604632686715,-1.1546342565841352,-0.3077675658796183
2013-10-22,-0.4441166695615452,-0.21856854632894715,-0.8369494297876385,-0.2710425226471548
2013-10-23,-0.45493499086087114,-0.5491223895027774,-0.9022477117222242,-0.15771614666419573
2013-10-24,-0.39072665432729486,-0.559377257562682,-1.5661659941425683,-0.12187743484816753
2013-10-25,-0.35806598921813065,-0.03372891423018561,-0.6947626066689031,-0.08517176945359785
2013-10-28,-0.43523562193215004,0.10938351338363181,-1.2089924550313358,-0.1024722370218278
2013-10-29,-0.5063642731318874,0.1063065688862896,-1.2412137496778664,-0.2175138551478569
2013-10-30,-0.5903365082418792,-0.12319229123030744,-0.17535574082237285,-0.20475333218304104
2013-10-31,-0.38903830163594944,-0.27022568415083836,-0.9259090759892163,-0.14333316640297933
2013-11-01,-0.36752326122444345,0.09327192803622204,-0.5568723031681578,-0.30504794970636046
2013-11-04,-0.46827263035948796,0.36708893915826685,-1.1113426775103081,-0.3788077224416352
2013-11-05,-0.4731733412990493,-0.0009387863924745972,-0.8254150232785892,-0.3759687407042794
2013-11-06,-0.4096735161711322,-0.033741946293477626,-0.7922978550403569,-0.3906280825647982
2013-11-07,-0.19383561157020668,-0.5981147372536977,-0.3904927708465902,-0.2528081575691622
2013-11-08,-0.41477763111520743,0.03141440279084614,-1.1417076125443286,-0.600504505505349
2013-11-11,-0.4180169497203747,0.18210883448695828,-1.1944027709516942,-0.6217599600058958
2013-11-12,-0.41479008769200865,-0.03740775673937668,-0.9785856955720933,-0.4897960114364708
2013-11-13,-0.42426186737271265,0.2987428597974679,-0.952529740594136,-0.4776171564678181
2013-11-14,-0.5198213977137156,0.7702067890740713,-0.657408369021053,-0.3819237278601557
2013-11-15,-0.7584628142070604,0.7675554570287563,-1.577895975419197,-0.412352472568028
2013-11-18,-0.7698424810999933,0.6930568082257571,-1.0661438148868438,-0.3790925353284588
2013-11-19,-0.7546691851838514,0.4790960252610132,-0.36318866236640535,-0.2484190031046421
2013-11-20,-0.7161016203792113,0.3317011647278923,-0.43891787285129313,-0.3544172488282485
2013-11-21,-0.7148546366079611,0.733800406853463,-0.37723070555933286,-0.4060425723559849
2013-11-22,-0.7172820770208943,1.0420386362157799,-1.2009275407406164,-0.38246351271098766
2013-11-25,-0.7330119160189081,0.8287055055653818,-1.3526354421504163,-0.3174145917053549
2013-11-26,-0.7545876664551724,0.6238648856916224,-1.128616393510109,-0.2032215749322718
2013-11-27,-0.6676820098350998,0.7692019829810677,-0.8901371216121283,-0.23535157954465982
2013-11-28,-0.6654667309943731,0.6423537707449442,-0.7462199944667743,-0.2308110752085191
2013-11-29,-0.6802812220859118,0.35022589840573787,-1.1462030599595971,-0.1373646827877065
2013-11-30,0.39603024493974814,,-1.1253205348341098,-2.2758772411482107
2013-12-02,-0.39359848146473764,0.19359922591668796,-0.6815298120042941,-0.06679701857494928
2013-12-03,-0.43940030386439666,-0.00031451981365551815,-0.15892126114975239,-0.009312524874060596
2013-12-04,-0.49706158523017974,-0.3201943779299194,-0.26601569687972193,-0.08217373749337682
2013-12-05,-0.29119499014722977,-0.9893020949853867,-0.3045812588424742,0.10300783249247797
2013-12-06,0.04272217772827544,-0.31427355348249264,-0.7167327608953931,-0.08162317886781874
2013-12-09,0.04709647016726907,-0.2692989742078352,-0.563257987614714,-0.10877062396036415
2013-12-10,0.20421295661653138,-0.23167221953040412,-0.9382420731267369,0.012898902588078673
2013-12-11,0.22115622570283974,-0.877306675330377,0.32429780264384944,0.23480817553121452
2013-12-12,0.38842755337674884,-1.0177933831124368,-0.17803179283865797,0.17370443437818867
2013-12-13,0.39972018808682175,-0.9710750096874367,-0.07478800333665538,0.21557495267891244
2013-12-16,0.5743962283358962,-0.6589177060372226,0.030166859194021785,0.21118429803579356
2013-12-17,0.7759728100288912,-0.6264562661542468,0.35388014747861396,0.471772656554277
2013-12-18,0.8084609841446132,0.04653895935038469,-0.5687061948346177,0.1260669798442201
2013-12-19,0.5922529650315342,0.06122500090724247,-0.846078453599431,0.06644748279150113
2013-12-20,0.7322602636205194,-0.04985208936436427,-1.2296085147145874,0.06928195113666111
2013-12-23,0.6884803138779546,0.22565968472105336,-1.6059705018874117,1.6747741522474782
2013-12-24,0.7422880325758607,0.209358445677281,-1.7253341024781212,1.4650040700143516
2013-12-25,-0.38419496710409645,0.3342733096917906,-1.6807118926066917,1.417693116080395
2013-12-26,0.7649143689182265,0.7220955376563907,-2.099563558991396,1.295836014964874
2013-12-27,0.6875092744755936,0.6249184929134822,-1.1243269811507774,1.1667299891646066
2013-12-30,0.6960281304222234,0.42388300562000786,-0.7502018101223915,1.2151448300447056
2013-12-31,1.326520410239711,0.6966967737944969,-1.1231696521106815,1.0693865770491673
2014-01-01,-1.145333835326832,0.5405885253281419,-1.1009191623255783,1.039197372451287
2014-01-02,1.5193229430542063,-0.13813451894438483,-0.283929303786839,1.2549659324191937
2014-01-03,1.4837184021702936,0.05893587973706713,-0.6153205576924962,1.1269790165927005
2014-01-06,1.2759424211823045,-0.11188911039924739,-0.8674339769712812,1.1168288383308198
2014-01-07,1.5975607188149945,-0.23142486906297602,-1.1359244237595827,1.1026560128124014
2014-01-08,1.59007044181331,-0.4918718991871008,-1.2158766426172356,1.1392909973492216
2014-01-09,1.5621195766686122,-0.6546266248541845,-0.644593281714249,1.1233078417517024
2014-01-10,1.514158738386679,-0.45291256092080395,-1.121921867279142,1.1968071967936778
2014-01-13,1.4932879208427277,-1.5569771310292337,-0.49103866434118887,1.3555225354332079
2014-01-14,1.485205893862167,-1.1646925829661785,-1.1547701727494264,1.2533955344330778
2014-01-15,1.5929742619884735,-0.9354133495928432,-0.9036638847360451,1.4827019696317971
2014-01-16,1.2535105053768252,-1.040185423651667,-0.49499516145665057,1.4410946867159176
2014-01-17,1.171493817148994,-1.3442236166602424,-0.9447601287249289,1.445520381578032
2014-01-20,1.1159036779975302,-1.175554092395773,-0.9285018716531468,1.4018075561384125
2014-01-21,1.0665098244637368,-1.2716309216809216,-0.6374510223290523,1.3923582033464126
2014-01-22,0.9846932706317225,-1.2052821209682363,-0.887557279672278,1.3757035823217694
2014-01-23,0.982167049381572,-1.926965426379437,0.3546007580206173,1.4714473600234959
2014-01-24,0.9728509829545638,-2.684379108198266,1.7895432559242963,1.7522334028521669
2014-01-27,0.8776691478711468,-2.552215816622658,1.2778111636733078,1.6044973798053213
2014-01-28,0.7043619426364226,-2.06262437362176,0.42180824723109245,1.6375887860573402
2014-01-29,0.6579268416716666,-2.3122698915654367,1.4303937241725946,1.8023105165053863
2014-01-30,0.44130476001438096,-1.9884204546242523,1.5839721277525485,1.8521213903171236
2014-01-31,-0.7768387113557766,-2.2565535029521153,2.211101972363945,2.006901606722231
2014-02-03,-1.24975210670412,-2.8635376292557266,2.879285528341923,2.3097129002294152
2014-02-04,-1.2498891028494619,-2.397646500840214,1.9839712321670409,2.1213615782678965
2014-02-05,-1.3541930099984167,-2.5014396689919876,2.2840836819928887,2.0747031026771556
2014-02-06,-1.4446112320790143,-2.0997575824278267,1.988199530864149,1.7307214070787476
2014-02-07,-1.4151411447383795,-1.4948771847010711,0.4521102048621536,1.6735867135940268
2014-02-10,-1.3694497709115327,-1.4921228379033924,0.5780382054136258,1.6900549973512673
2014-02-11,-1.3320665558006555,-1.3515192686879829,-0.23814349170250682,1.3717918136418632
2014-02-12,-1.264288708508722,-1.0822625859649249,0.02242722473858097,1.297474706707748
2014-02-13,-1.5950941240379086,-0.9390687117521906,0.008417717775778745,1.257184650789054
2014-02-14,-1.6410726488889689,-0.9171211588452549,-0.4087265877202648,1.051038579223349
2014-02-17,-1.603928868727268,-0.892157551273208,-0.4075004132969085,1.0177888353383455
2014-02-18,-1.575085113517307,-1.0033603968943385,-0.2587336481107914,1.7987483753068603
2014-02-19,-1.949824958450002,-1.3796363864674444,0.649655918899963,1.8358394860576326
2014-02-20,0.7207569774422787,-1.2401192788191926,0.1211385477413679,1.3408871508476525
2014-02-21,0.6552614384151816,-1.4104749185541405,-0.3529735697476552,1.3891705238043242
2014-02-24,0.5821925986078585,-1.3261637133810151,-0.25233427198987163,1.316873354081327
2014-02-25,0.4899140596203236,-1.485887989634118,-0.13941856411782422,1.3258102079756309
2014-02-26,0.5368200220205784,-1.410338743280432,0.11391081508378698,-0.3222523439169059
2014-02-27,0.47872174547090623,-1.2573318914413374,-0.06325891047861654,-0.35946717156917063
2014-02-28,0.7590131065764492,-1.0677844295928145,-0.15573569762384537,-0.4674735278601103
2014-03-03,0.9582881343335437,-1.550510215146472,1.1192476446761188,-0.15551650595782637
2014-03-04,0.8892348430855008,-1.051180686111718,-0.43712271454756185,-0.5319679089206021
2014-03-05,0.7216569304461592,-1.0645132860275572,-0.8476673779615869,-0.5540132266901768
2014-03-06,0.6983276411360675,-0.9626941629054572,-0.1135826082498865,-0.6485523762839313
2014-03-07,0.639800905389089,-0.8570164909397581,-0.22100139658392473,-0.7561597766060969
2014-03-10,0.594969545136816,-0.5685036760469268,0.41186624135243155,-0.7378251517107256
2014-03-11,0.5595869685318926,-0.9771239955739653,0.22615222252422004,-0.6047131039420603
2014-03-12,0.5445657578121009,-0.8346885251038852,0.5762727665595808,-0.5917356367461181
2014-03-13,0.40957906665873,-1.451919469499583,1.4646177248246148,-0.39402710723890694
2014-03-14,0.34162197194105043,-1.4484895066853472,1.7544932485508846,-0.3285264141044153
2014-03-17,0.3433437506142462,-1.2392874177325621,0.5745084108298272,-0.5546488652861762
2014-03-18,0.3015044803201236,-1.003949741926951,0.058789352681311864,-0.5942532678332921
2014-03-19,0.2524743494113136,-1.228858322246172,0.20687781645385958,-0.6851891326504632
2014-03-20,0.27235336875326627,-1.0599942640809232,-0.062183269052649794,-0.9144872859821376
2014-03-21,-1.3136957313280742,-0.9028956297992196,0.3322013019811521,-0.9252670913412703
2014-03-24,-1.2159104758270607,-1.0998610106250344,0.5593052776752432,-0.7436538959813169
2014-03-25,-1.194542880550787,-0.8818059962685929,-0.4304000444095383,-0.8819320444964157
2014-03-26,-1.079931051927395,-1.2261957841611226,0.8477995735094936,-0.7553588278178388
2014-03-27,-1.062815290283835,-1.2573786547961572,0.723280272619799,-0.7917860482422222
2014-03-28,-1.0512306079424865,-1.1724406791334017,0.5541117902094698,-0.9540237569379062
2014-03-31,-0.04118561333392228,-0.9277533494367112,0.419926064118951,-1.030346502063208
2014-04-01,-0.04483948786353203,-0.6840211451891771,-0.696378797933801,-1.030454630610849
2014-04-02,-0.06897918288496613,-0.2161861701302129,-0.8891652157464699,-1.1098925256295717
2014-04-03,-0.19113400834857464,-0.3175821313520406,0.2643334070918523,-1.0531581886696162
2014-04-04,-0.2210269799929753,-0.6013454684359385,0.7129104138959411,-0.9818920244696004
2014-04-07,-0.26200435989780657,-0.911904487226376,1.2409384700284916,-0.8187749310825202
2014-04-08,-0.2584020001558572,-0.8359435248560103,0.5292055410161828,-0.8884813690146155
2014-04-09,-0.2567667138391928,-0.6414711999286081,-1.175117140051203,-0.8808007436866718
2014-04-10,-0.2066581759333046,-1.2643827130533065,2.353057321129453,-0.6341828674592315
2014-04-11,-0.1933135311274963,-1.6679209895846034,2.485356775432974,-0.4899753733566312
2014-04-14,-0.12485237547043643,-1.4504424184836526,0.9020796617423275,-0.6968234238140808
2014-04-15,-0.03290039119675958,-1.0895204497708424,1.178466514216994,-0.7999152921752322
2014-04-16,0.015235219233025234,-0.8002390598560589,0.09053945398544481,-0.9036340982015848
2014-04-17,0.06029376091634271,-0.7963779074065575,0.8908387141438211,-1.0281805713270373
2014-04-18,-0.34466974593079386,-0.6132456678169018,-0.44319888942455316,-1.0036714294441151
2014-04-21,0.09743628592609284,-0.6268126275598994,-0.9313650734869351,-0.9888511999604753
2014-04-22,0.05054329540293459,-0.5694478231353002,-0.6491852199291027,-0.9743144220192269
2014-04-23,0.03531551438021478,-0.310222632700694,0.13672634150054946,-1.0833014936179775
2014-04-24,0.018522423151242424,-0.36051020558460223,-0.1038147727682944,-1.0643998028795896
2014-04-25,0.06856850870537051,-0.793973418758808,0.8730167166962725,-0.9824884498103296
2014-04-28,0.13268946933595815,-0.4396782819231438,0.14881153736878625,-1.0532215304443193
2014-04-29,-0.024693708746769755,-0.3568310313719344,-0.13456451956399137,-1.4595170875908365
2014-04-30,0.4198101601370108,-0.11519620251385797,-0.43875801609387355,-1.4309449550403426
2014-05-01,1.7948071308430937,-0.06658501127845841,0.5929579651630495,-1.028754673782034
2014-05-02,1.8722183998289372,-0.316093253992347,0.004705431500540099,-0.9356138889296717
2014-05-05,1.9593484371928793,-0.3060411540542997,-0.29154163409852546,-0.7568553846125716
2014-05-06,1.8575536787602147,-1.1545354280566693,0.4443134207378735,-0.6258302063185138
2014-05-07,1.7933212022083387,-0.7765287387080013,0.023226404703703095,-0.8369294465864945
2014-05-08,1.7312182617559868,-0.7959496194692839,1.0223448001733282,-0.8341290125717109
2014-05-09,1.5863842995821469,-0.9019475089570009,0.3070802678482097,-0.7889002944218858
2014-05-12,1.5511794634536684,-0.5357155450085073,-0.5168771179082701,-0.9289313065371071
2014-05-13,1.386483878268204,-0.4912120871661554,-0.5483285498965184,-0.9165852234617198
2014-05-14,1.3464381329122046,-0.8006381215560732,-0.100527934859863,-0.7316693420070162
2014-05-15,1.2772225333905187,-1.283962411650813,0.5792772574318972,-0.4110568660887073
2014-05-16,1.3431646847265524,-1.0832475444362712,-0.3989129390876747,-0.455050938320251
2014-05-19,1.3954564830782057,-0.9364926401999478,-1.1457224396826506,-0.4844969430727835
2014-05-20,1.0672663606655581,-1.1105208672260214,-0.20483082806787617,-0.2959742434191682
2014-05-21,1.0200566570807033,-0.7874957537336729,0.13338339074111838,-0.43676260403868067
2014-05-22,0.8688202606353674,-0.710072353016973,0.3267719016093885,-0.4719762685075901
2014-05-23,0.8472066092484591,-0.3514281554896721,-0.9742334351839724,-0.46167720347211083
2014-05-26,0.2314773522676486,-0.5260520118622338,-0.9581264514328773,-0.45611373692283863
2014-05-27,0.7989589427547796,-0.5403200684337992,-1.6002912683151913,-0.511124127147982
2014-05-28,0.8804539270134623,-0.5548758246298995,-0.5298922743272391,-0.4368103662536159
2014-05-29,0.7718400703058185,-0.0801523988735468,-0.7658351915418781,-0.49117138527515825
2014-05-30,0.5354885143796618,-0.08750122092888234,-0.7238086459801994,-0.5996950926273611
2014-05-31,0.5993191209005065,,-0.7125009674909356,-2.506725437113097
2014-06-02,0.4541447117806955,-0.30051447658782143,-1.7746815264719062,-0.6549902863455019
2014-06-03,0.4079714811376375,-0.221240236242949,-0.8025437087812047,-0.803107441532808
2014-06-04,0.0385452275956345,-0.36062944113165984,-0.8965494284327321,-0.8371699514447628
2014-06-05,0.02612535917140469,-0.15265469815956753,-0.7017385607411482,-0.8601018763515718
2014-06-06,0.056278917753792505,0.30921185138899976,-0.9369445894090982,-0.9014540534241451
2014-06-09,0.08341937144182665,0.7061712756178826,-1.1538360634650136,-0.9539461654946642
2014-06-10,0.13636664972403076,0.8239977535814414,-1.573720549367589,-0.9740353396442919
