Date,F,M,S,V
2012-02-10,0.9559584359729402,,-0.9418087449056406,-2.602161325461475
2012-02-13,0.977853957567207,,-1.04784770765107,-2.576443120036427
2012-02-14,1.4549709153965136,,-1.047912741539018,-2.406341200770343
2012-02-15,1.4513362166080856,,-0.9448450382017968,-2.369336333977363
2012-02-16,1.426141513655736,,-0.9936053725811628,-2.2469535942830605
2012-02-17,1.3681523850756458,,-1.1496182273328834,-2.2419957483905195
2012-02-20,1.2440477077414391,,-1.1551451115010132,-2.280905735954448
2012-02-21,1.1746968945621088,,-1.1604128669890965,-2.1632130133694547
2012-02-22,1.151831025941503,,-1.1247133409553522,-2.004651263147607
2012-02-23,1.3413761852831727,,-1.1723409981170079,-2.013350284871682
2012-02-24,1.315399212952253,,-1.2013219026480448,-0.0034484451880259846
2012-02-27,1.3793083820950756,,-1.0758219471333241,0.0764701444306047
2012-02-28,1.4261846650591332,,-1.0978327535838392,0.07008391632396423
2012-02-29,1.0431553911571276,,-1.0607996178261356,-0.001451206931206879
2012-03-01,1.0282048204071894,,-1.1774361378284635,0.09509891698949002
2012-03-02,1.0332731526598324,,-1.1707857491733418,0.09207113604533064
2012-03-05,0.8415636492159099,,-1.0885278301622587,0.12996153849767222
2012-03-06,0.8292164194111802,,-0.714676156937516,0.4379556315108046
2012-03-07,0.7034907564507934,,-0.7905191132374936,0.45826454874768646
2012-03-08,0.7224593961427528,,-1.0023824539495736,0.10795604170481193
2012-03-09,0.7969989331983608,,-1.1370856954359083,0.20109557180378038
2012-03-12,0.7491348655943951,,-1.1638680382256863,0.2264339010485315
2012-03-13,0.9329963387621655,,-1.297816257704468,0.04825170621794133
2012-03-14,0.813236068176454,,-1.2730502268897783,0.0012657383568826777
2012-03-15,0.8183112255577276,,-1.3352168937904425,-0.21259599294571946
2012-03-16,0.695621342561144,,-1.394141579834909,-0.409106710163626
2012-03-19,0.6597088585367954,,-1.3665423512728136,-0.40541151809737047
2012-03-20,0.7003049285877812,,-1.2596213565892553,-0.10097807490953531
2012-03-21,0.6757899466804874,,-1.2555883206389362,0.013687091617095274
2012-03-22,0.10240876869172431,,-1.1273199684005377,0.05531311245490222
2012-03-23,0.4278725961658569,,-1.1602475701221504,0.10280172917977637
2012-03-26,2.8832575657239166,,-1.2087609583274208,0.0461229248804243
2012-03-27,2.767498675629273,,-1.1124098253390107,-0.04618953125847796
2012-03-28,2.6498483150158583,,-1.0352886253577664,0.19533053802403536
2012-03-29,2.4285198678106803,,-0.917110375544842,0.430072337026734
2012-03-30,2.4005591143829617,,-1.013130256186928,0.2913062453022976
2012-03-31,1.095420920134008,,-1.1303470786773098,
2012-04-02,2.333427802982352,,-1.0580465642990993,-0.013894851014698938
2012-04-03,2.2686462340352724,,-1.0068915672084933,0.1591924769981014
2012-04-04,2.198452571548417,,-0.7896679275049273,0.7724320829521739
2012-04-05,2.060827226064413,,-0.7782069843116124,0.7544636052141818
2012-04-06,3.0,,-0.7685335083411765,0.8073450263534502
2012-04-09,1.8169696285200447,,-0.6607976482001973,0.7312863858049576
2012-04-10,1.6630509151898762,,-0.35199257000102535,0.7537877744088087
2012-04-11,1.6278102305524136,,-0.46914726047818095,0.7199148943963354
2012-04-12,1.5908472496348287,,-0.6670634819949124,0.6126547818426317
2012-04-13,1.5525497684072567,,-0.45404040623622294,0.6616349221057153
2012-04-16,1.4282817034990687,,-0.4740086724935806,0.6660038303185074
2012-04-17,1.499262594789119,,-0.6401621634207398,0.4902621919832764
2012-04-18,1.4575771573677203,,-0.5811621962110218,0.49330518479624824
2012-04-19,1.417135641139385,,-0.5387184749649412,0.5046003816590678
2012-04-20,1.4219901819444154,,-0.673469202517401,0.3615860158538129
2012-04-23,1.0173018299813923,,-0.3931646058039151,0.6838661127437768
2012-04-24,-0.36773750348648454,,-0.49867497812859274,0.5250386239417322
2012-04-25,-0.3347252298676913,,-0.6265679998923877,0.5043393554310667
2012-04-26,-0.467482873045121,,-0.6729963324412817,0.45343692571233735
2012-04-27,-0.27562377574102503,,-0.7438099029268085,0.4327118920209345
2012-04-30,-0.1658864316415642,,-0.6358320675954177,0.5366740531933738
2012-05-01,-0.15979200441041194,,-0.6519538115882743,0.6351938362783364
2012-05-02,-0.49504635375130196,,-0.5882154010944124,0.6857327708811402
2012-05-03,-0.47604922391002363,,-0.5847508417890181,0.5837146059683971
2012-05-04,-0.5962460335405124,,-0.4176488490053342,0.6558262427536802
2012-05-07,-0.6587597725995761,,-0.4542529034025162,0.8412607443973456
2012-05-08,-0.5738714062062994,,-0.3131206176064607,0.9675535073896022
2012-05-09,-0.5762820777842943,,-0.250599044255409,1.1259564394008372
2012-05-10,-0.6202805985863813,,-0.4326832166193857,1.0168262344726564
2012-05-11,-0.6634700321453337,,-0.4276679109578385,0.9353442016277749
2012-05-14,-0.791733573730083,,-0.16349719615955538,1.138083557128425
2012-05-15,-0.561879408339939,,-0.06423951143743734,1.2625154556782792
2012-05-16,-0.5285862622181726,,-0.04469580983342354,1.3244644820097726
2012-05-17,-0.5246757282520993,,0.14898604317161718,1.1628745109648084
2012-05-18,-0.506271704167739,,0.10233604419739788,1.291281331037258
2012-05-21,-0.5276801930786617,,-0.14591231102886432,1.3703262817083925
2012-05-22,-0.5196899814258504,,-0.22122992558973273,1.1315452300160325
2012-05-23,-0.536552421832664,,-0.06519232920658861,1.5263902278666264
2012-05-24,-1.019163210721958,,-0.17445971869907861,1.3546831024543498
2012-05-25,-1.0040860900353967,,-0.23283353742425716,1.3487846333116453
2012-05-28,-0.9737063565371148,,-0.157492264137389,1.2724493784719781
2012-05-29,-0.9826297674128255,,-0.2126582825823575,1.2359505670742355
2012-05-30,-1.1092477805033847,,0.0978627463839062,1.3469928407899379
2012-05-31,-1.1282428947088488,,0.13552457823533381,1.3040635304876023
2012-06-01,-1.1278966273824098,,0.3595737516018942,1.247854292413043
2012-06-04,-1.0595346889572204,,0.3416953256555492,1.303646699957594
2012-06-05,-1.0613629007549017,,0.13763951573886135,1.2248310394621822
2012-06-06,-1.0647750542921621,,-0.17421417939750336,1.0811105278110251
2012-06-07,-1.0197785371320036,,-0.19427793210572514,0.7750422091288737
2012-06-08,-0.9944407060393547,,-0.2670131649291167,1.0298124699761784
2012-06-11,-0.9841599105256157,-0.6705641168806258,-0.06607447786593484,0.7642448866483671
2012-06-12,-0.895905764777231,-1.0187379361052022,-0.10202077545923832,0.8650792371443566
2012-06-13,-0.8749873874808552,-1.123152317357302,0.09195923326851708,0.7023038206449022
2012-06-14,-0.8190183693386986,-1.4496044412846223,-0.07705468205139623,0.8852110556517778
2012-06-15,-0.7981510079820979,-1.5393037417785371,-0.0843190101834582,0.7794994620535661
2012-06-18,-0.7250682251185107,-1.8055093411287086,-0.4777144800090456,0.7119559289851354
2012-06-19,-0.8659676376469997,-1.52087763866769,-0.6027327573459939,0.5327484934819281
2012-06-20,-0.8855028359521139,-1.3108989179437651,-0.7439076532345157,0.36102544046510876
2012-06-21,-0.9623358470268926,-1.7423692356871643,-0.6622714360297816,0.3377517666272294
2012-06-22,-0.9566271056729769,-1.7034673733880443,-0.7887727383506062,0.6162993343897768
2012-06-25,-0.9971517887714622,-1.8436782996155918,-0.4827518181156293,0.6723389740844435
2012-06-26,-1.3089450684257904,-1.6493540612358604,-0.4984004942383152,0.7853357662697974
2012-06-27,-1.2010924052921803,-1.0939912140440942,-0.5425008869260294,0.6328982445814162
2012-06-28,-1.1866182698376773,-1.1886119492555145,-0.4703520312825336,0.5949972212117016
2012-06-29,-1.0993843972241184,-0.9403350082323253,-0.8274262206970543,0.10144945936488167
2012-06-30,-1.9068865535901258,,-0.8876713173953561,
2012-07-02,-0.8311744392071356,-0.7717206850492065,-0.819761673759447,-0.09190317751501773
2012-07-03,-0.7400804251399974,-0.6301894664115179,-0.9294848949293872,-0.23050743938644538
2012-07-04,-0.7324413687688939,-0.4154829114487872,-0.831212309994328,-0.19538238381218406
2012-07-05,-0.7116638242668151,-0.5140938124150543,-0.7157739154337737,-0.11586891440202256
2012-07-06,-0.6535318209475597,-0.6395572824074964,-0.6794488136104296,-0.04054746526389643
2012-07-09,-0.6812384290482848,-1.0804446927365061,-0.6413054760378704,0.07866533999840736
2012-07-10,-0.6711156696411253,-1.0934034093403024,-0.6722368492029535,-0.10705140372820163
2012-07-11,-0.7041351634650184,-0.9453899310739511,-0.7376102447755053,-0.14130109362466606
2012-07-12,-0.6834325317981849,-1.1812681537815835,-0.7334023300162015,0.1446761162703056
2012-07-13,-0.6665264848458565,-0.8785790468045503,-0.9411459103106481,-0.033097349840532676
2012-07-16,-0.6177137695376281,-0.6290145357554612,-0.9106616882922673,-0.14436954596084517
2012-07-17,-0.589457936960244,-0.5844526045298173,-0.9916248721693584,-0.0035195304437764317
2012-07-18,-0.5900625906295648,-0.17449498583334758,-1.0655961543244583,-0.1892734502207734
2012-07-19,-0.5437931163621484,0.40055028982662966,-1.0758623553269981,-0.4377190892832733
2012-07-20,-0.48806137622834816,0.14987666092162452,-0.8049554221153639,-0.111047439566303
2012-07-23,-0.3891400530063874,0.1724989853292994,-0.3996787728042312,0.465975283755836
2012-07-24,-0.5036099513858812,0.25283139578970437,-0.283971599096207,0.4376067422952816
2012-07-25,-0.6239701358893549,0.6561229584367347,-0.43460819433475695,0.4792960534515867
2012-07-26,-0.5738096710450301,1.1093961159711545,-0.6592883183009205,-0.07926891905517312
2012-07-27,-0.5523380712093244,1.5611979501434408,-0.7474215157726407,-0.2638383465869397
2012-07-30,-0.5077450703887988,1.7563270535919446,-0.6116608822627109,-0.5955109095267797
2012-07-31,-0.6339272984643518,1.4597889860294095,-0.42860393168112826,-0.5143506046709317
2012-08-01,-0.6610706561127818,1.3103316616548049,-0.4348361097973919,-0.5806674626383763
2012-08-02,-0.6455477090174425,1.081958305044529,-0.60603780431635,-0.365286376660928
2012-08-03,-0.5553784116752452,1.2325522722754332,-0.9594419878485022,-0.737004026636288
2012-08-06,-0.5355470665930857,1.8156169457806866,-0.8958596406322961,-1.2111870896153887
2012-08-07,-0.5111134284202625,1.8826420288776922,-0.9327939259085642,-1.2199426189677676
2012-08-08,-0.5033629979940659,1.8350345325180104,-0.9561612100645722,-1.225392757239879
2012-08-09,-0.48466217267316086,1.7283910241734404,-0.994361451245688,-1.388485447426701
2012-08-10,-0.4595850995412488,1.493522600428219,-1.0449289459063393,-1.2533529636466176
2012-08-13,-0.4969307330120275,1.67612582452614,-1.0762464695231702,-1.1436178847765166
2012-08-14,-0.5151022200417228,1.704319702122647,-1.0176789928493881,-1.2851643449755217
2012-08-15,-0.4823349065655539,1.4299947252653609,-1.0133335580060434,-1.1485602486481994
2012-08-16,-0.4882482665729187,1.5101809138575564,-1.0615107877190095,-1.3408896773748078
2012-08-17,-0.4657629948103913,1.3079826262012655,-1.2054481951889378,-1.3304035452380805
2012-08-20,-0.32768750109112554,1.2816465547809568,-1.117105890235805,-1.2923012181145161
2012-08-21,-0.20371654829481528,1.4001801674941372,-1.0825531941958042,-1.3898972744753089
2012-08-22,-0.15748925189051532,1.529602983688782,-0.8213872487578068,-1.205157561215202
2012-08-23,-0.11392938266150927,1.6725047059017322,-0.8041516846292224,-1.423692200689534
2012-08-24,-0.05671753644873695,1.388658603370052,-0.8241004893568314,-1.1902658056667725
2012-08-27,-0.07849096479326162,1.5304416071251126,-0.781890670554331,-1.2236581408670513
2012-08-28,0.002805926796699888,1.789538414506508,-0.7189326599740191,-1.1122457149255724
2012-08-29,0.1853710232916286,1.883534520341954,-0.6486540640698788,-1.0071238444867852
2012-08-30,0.14650752208245887,1.6265381899432232,-0.4865143833359567,-0.8551862659107866
2012-08-31,0.22100189954106492,1.502319728097492,-0.6310841432373984,-0.929728605777859
2012-09-03,0.11898156631656032,1.3167058054231398,-0.5683396706535107,-1.0852502031136835
2012-09-04,0.12209692751605718,1.0685661603982024,-0.46088831498182553,-0.8419080035553529
2012-09-05,0.08211169797187852,1.30721230962735,-0.5219091956375352,-0.7465039665100113
2012-09-06,0.11080556448108975,1.3728863126823883,-0.9894486048277616,-0.9824021869974809
2012-09-07,0.22862716216724369,1.6271455366828966,-1.1246997217950019,-1.1571062629628288
2012-09-10,0.39462691774690106,1.7073754620417758,-0.9172045910036577,-1.1656321210108553
2012-09-11,0.44400645864373905,1.731694864320441,-0.8784308493487012,-1.1462668828566882
2012-09-12,0.4710298446498387,1.708452820206876,-0.9247008487597699,-1.0994512202595346
2012-09-13,0.5157127292983696,1.304047197791575,-1.0038635168476504,-0.8962116509471916
2012-09-14,0.49762737111555166,1.500064778490047,-1.1770408254314506,-1.1305481324601412
2012-09-17,0.6247739003970479,1.3262197053833706,-1.152302071494626,-1.0675723763703817
2012-09-18,0.6676416538273686,1.3539182732008277,-1.1617546414728694,-0.974409014155381
2012-09-19,0.6760462514445758,1.586158335548017,-1.223588620032232,-1.0369638165583517
2012-09-20,0.9909043618685739,1.512436835977311,-1.1992280744459107,-0.8858146430651389
2012-09-21,1.019714742544547,1.429255928498344,-1.270829877418995,-0.9742607058618065
