Date,F,M,S,V
2019-05-03,-0.6908178548738421,0.5860692730057613,0.9116048073746509,-0.4159902839724492
2019-05-06,-0.6799557071363828,0.5412072513486227,0.8793694774491981,-0.3357461454502262
2019-05-07,-0.6615807534701282,0.34477710563140535,0.6996944905553534,-0.006619604674948067
2019-05-08,-0.6552948622403556,0.2682388837460686,0.6604452342240543,-0.06363787118402305
2019-05-09,-0.6475666752039586,0.19299003416089308,0.5620371464668428,0.09988546206123257
2019-05-10,-0.6555558806425197,0.20938135854531437,0.6318969749852482,0.00010904474580045627
2019-05-13,-0.6436060403164944,-0.17683671387873767,0.09810049931567981,0.6297024676131993
2019-05-14,-0.6547100371566241,-0.031144359220398345,0.07190225426732445,0.4343089791193304
2019-05-15,-0.646938708514251,-0.009385895633070943,0.23079498443545315,0.2129033266182007
2019-05-16,-0.6479345765451204,0.18843272118915377,0.3434912661452164,-0.10943424871179515
2019-05-17,-0.6322776632755606,0.06542289791839069,0.2857815936205425,0.013169623808511893
2019-05-20,-0.6276789362843851,-0.01639252721211157,0.08742339587219503,0.20565419351754596
2019-05-21,-0.634293710290154,0.08779269511556402,0.19184880247562255,0.020512700671498588
2019-05-22,-0.6224727791066671,-0.006051028577952513,0.11911745642942939,-0.017606627561504128
2019-05-23,-0.613626912665966,-0.18601967521995033,0.1498190966494312,0.30538293933166216
2019-05-24,-0.6076653231031199,-0.18220408571123925,0.13010401164812363,0.3160694074907233
2019-05-27,-1.1420133254543228,-0.1890213131822828,0.0030805754248507235,0.3210123461867278
2019-05-28,-0.5807773798560549,-0.2932463637154616,-0.11280575794141437,0.4894237104549382
2019-05-29,-0.5858875152494051,-0.4537643520934325,-0.04358501111905103,0.7363285073056504
2019-05-30,-0.5842442932892475,-0.39191479175212746,-0.09514005248391001,0.65328370160794
2019-05-31,-0.5771641094037058,-0.5906236093724494,-0.31015166982540754,1.0736814420957985
2019-06-03,-0.5722274812321168,-0.6522902230563726,-0.47779177848939763,1.5274799303001911
2019-06-04,-0.5849905751310123,-0.21952221086180523,-0.09093540966548097,0.9446473238980806
2019-06-05,-0.5803902887425879,-0.09251928378450634,0.12225618893953293,0.6880259150241583
2019-06-06,-0.5806810127413197,-0.0357514637697294,0.3291831037887699,0.43055836663329666
