Date,F,M,S,V
2015-10-12,0.6827083080102212,-0.2410592483666931,-1.2730944331192957,-0.03144693244879919
2015-10-13,0.5848837022585989,-0.5812123905764633,-1.2932080757619318,0.22613578964612135
2015-10-14,0.6156240632028737,-0.6901940115528091,-1.1761062323716218,0.44201975435743623
2015-10-15,0.6345353164197949,-0.4631910119164497,-1.2563490544497677,0.22272951308494815
2015-10-16,0.5510906541899186,-0.3982330685194872,-1.2924248025280292,0.09543897546647266
2015-10-19,0.5435152265951599,-0.4424017261419205,-0.9135085448082939,0.21764559969714525
2015-10-20,0.6135639778888455,-0.6074758570082399,-0.9782420451750884,0.263782924279749
2015-10-21,0.5796537713437644,-0.4782787818691993,-0.772190174963774,0.11061345070506524
2015-10-22,0.6248671861456575,-0.3543426915600428,-0.9557969689730216,0.21608869161740002
2015-10-23,1.0258571014970297,-0.20349447470194934,-0.787088430697674,0.0012417875548433417
2015-10-26,1.1938731030769092,-0.22085616946200454,-0.689295032222233,-0.09506744460709271
2015-10-27,0.9744775438075007,-0.4702168527438325,0.28166267093189595,0.031065162475203262
2015-10-28,1.071922823658218,-0.42744191238355916,0.32783830297546296,-0.05389826469377615
2015-10-29,1.2657144752619394,-0.6030403633733378,0.28913370380042547,0.012760923509175955
2015-10-30,1.563514183151349,-0.44650456699534435,0.28273537635740653,-0.1224008159698359
2015-10-31,1.5415182247942172,,0.20555911482006717,-1.7651390046520818
2015-11-02,1.4106475274702532,-0.460926238652857,0.18892211111624543,0.04717991484256507
2015-11-03,1.4428196377692062,-0.36069945399187425,0.27789307432511695,0.08794495572982801
2015-11-04,1.278405036939726,-0.2784705920998075,0.052439788731290196,-0.18827218120029743
2015-11-05,1.262574823511347,-0.46375285083635437,-0.07870792529262267,-0.18672388844489227
2015-11-06,0.8300719028043511,-0.555602060832033,-0.3463472633167072,-0.11635762930989979
2015-11-09,0.6280353163622953,-0.5738055175551928,-0.056489077751610654,-0.3203502099367527
2015-11-10,0.5267737601171272,-0.7236573619165957,-0.10021037822978573,-0.28832820252358937
2015-11-11,0.49205417128291257,-0.5476736614572573,0.024509857068355404,-0.5650821771716878
2015-11-12,0.392963494288685,-0.8352264269774725,0.045673805501519796,-0.6140473037015178
2015-11-13,0.2940775125962702,-1.0045750262151254,0.23798140963680434,-0.5654921375965895
2015-11-16,0.29733561562899397,-0.8006031196526716,0.31613170387406686,-0.29355273668457327
2015-11-17,0.3025698589875969,-0.29440105147487317,0.38025641241236807,-0.6828595644409171
2015-11-18,0.1859534520349387,0.03455590602115763,0.6839508531342712,-0.5123572727255639
2015-11-19,0.30872633882691997,0.7065416985648195,0.1623625184574236,-0.78417269953106
2015-11-20,0.24943329802844993,0.6628577337511335,-0.5800574809806834,-0.6669935356311134
2015-11-23,0.6470652062891928,0.5137548473541566,-0.7066856425376251,-0.5146065686690201
2015-11-24,0.6235162219649997,0.22979917713262796,-0.3467342025242515,-0.3637720118551962
